X,Y,Z,trialNumber,phaseNumber
0.2937841,0.910482,0.5129644,3,3
0.2972422,0.9116027,0.5129644,3,3
0.3007379,0.9125172,0.5129644,3,3
0.3039253,0.9135886,0.5129644,3,3
0.3072416,0.9147137,0.5129644,3,3
0.3105914,0.9158814,0.5129644,3,3
0.3136305,0.9163834,0.5129644,3,3
0.3168384,0.9172536,0.5129644,3,3
0.3199927,0.9186803,0.5129644,3,3
0.323134,0.9205594,0.5129644,3,3
0.326268,0.9222807,0.5129644,3,3
0.3293557,0.9244497,0.5129644,3,3
0.3324702,0.9277837,0.5129644,3,3
0.33544,0.9302597,0.5129644,3,3
0.3383715,0.9331974,0.5129644,3,3
0.3412136,0.9362586,0.5129644,3,3
0.344049,0.9397882,0.5129644,3,3
0.3467013,0.9436895,0.5129644,3,3
0.3493189,0.9479738,0.5129644,3,3
0.3518601,0.9520557,0.5129644,3,3
0.3543003,0.9567245,0.5129644,3,3
0.3566096,0.9608123,0.5129644,3,3
0.3588138,0.9648712,0.5129644,3,3
0.3609627,0.9686691,0.5129644,3,3
0.3629775,0.9720823,0.5129644,3,3
0.3650143,0.9750952,0.5129644,3,3
0.3670295,0.9776452,0.5129644,3,3
0.3690143,0.9794503,0.5129644,3,3
0.3710026,0.9813412,0.5129644,3,3
0.3728815,0.9825031,0.5129644,3,3
0.3747864,0.9838802,0.5129644,3,3
0.3766403,0.9846429,0.5129644,3,3
0.3784593,0.9854749,0.5129644,3,3
0.3802345,0.9863951,0.5129644,3,3
0.3819787,0.9869688,0.5129644,3,3
0.3837342,0.9871058,0.5129644,3,3
0.3854783,0.9869434,0.5129644,3,3
0.3871312,0.9871538,0.5129644,3,3
0.3887464,0.9874834,0.5129644,3,3
0.3901809,0.9881171,0.5129644,3,3
0.3916407,0.9888433,0.5129644,3,3
0.393088,0.9896114,0.5129644,3,3
0.3943887,0.9899408,0.5129644,3,3
0.3957413,0.9904542,0.5129644,3,3
0.3970026,0.9907379,0.5129644,3,3
0.3982239,0.9910973,0.5129644,3,3
0.3993987,0.9915738,0.5129644,3,3
0.4005521,0.9914377,0.5129644,3,3
0.4016353,0.9916842,0.5129644,3,3
0.4026987,0.9916949,0.5129644,3,3
0.4037081,0.9917791,0.5129644,3,3
0.4046333,0.9917737,0.5129644,3,3
0.4055755,0.9915347,0.5129644,3,3
0.4063154,0.9923447,0.5129644,3,3
0.4074482,0.9892974,0.5129644,3,3
0.4082534,0.9888613,0.5129644,3,3
0.4089699,0.9883319,0.5129644,3,3
0.4096124,0.9882673,0.5129644,3,3
0.4102474,0.9878354,0.5129644,3,3
0.4107941,0.987628,0.5129644,3,3
0.4112796,0.987497,0.5129644,3,3
0.4117174,0.9874634,0.5129644,3,3
0.4121652,0.9866168,0.5129644,3,3
0.4124876,0.9865419,0.5129644,3,3
0.4127885,0.9862691,0.5129644,3,3
0.4130042,0.9861608,0.5129644,3,3
0.4131712,0.9861004,0.5129644,3,3
0.4133233,0.9855446,0.5129644,3,3
0.4133893,0.9853889,0.5129644,3,3
0.413393,0.9853306,0.5129644,3,3
0.4133521,0.9851989,0.5129644,3,3
0.4132926,0.9846503,0.5129644,3,3
0.4132365,0.9834871,0.5129644,3,3
0.4130872,0.9827164,0.5129644,3,3
0.4129048,0.9816994,0.5129644,3,3
0.4126537,0.9809346,0.5129644,3,3
0.4123523,0.979996,0.5129644,3,3
0.4119719,0.9793764,0.5129644,3,3
0.4115385,0.9789225,0.5129644,3,3
0.4110145,0.9787062,0.5129644,3,3
0.410472,0.9781964,0.5129644,3,3
0.4098486,0.9780188,0.5129644,3,3
0.4091014,0.9787376,0.5129644,3,3
0.4082903,0.9795146,0.5129644,3,3
0.407418,0.9804757,0.5129644,3,3
0.4065637,0.9807572,0.5129644,3,3
0.4056106,0.9810784,0.5129644,3,3
0.4047077,0.9807035,0.5129644,3,3
0.4037085,0.9807073,0.5129644,3,3
0.402646,0.9807173,0.5129644,3,3
0.4000376,0.9804279,0.5129644,3,3
0.3994854,0.9803891,0.5129644,3,3
0.3989767,0.9809076,0.5129644,3,3
0.398493,0.9808729,0.5129644,3,3
0.3971593,0.9812415,0.5129644,3,3
0.3957909,0.9815338,0.5129644,3,3
0.3943887,0.9814607,0.5129644,3,3
0.3929458,0.9815435,0.5129644,3,3
0.3914991,0.9811007,0.5129644,3,3
0.3899365,0.9811069,0.5129644,3,3
0.3883408,0.9811245,0.5129644,3,3
0.3866768,0.9812558,0.5129644,3,3
0.3849881,0.9811554,0.5129644,3,3
0.3832779,0.9812824,0.5129644,3,3
0.3814905,0.9811213,0.5129644,3,3
0.379634,0.9810568,0.5129644,3,3
0.3777433,0.9810839,0.5129644,3,3
0.3758794,0.9801849,0.5129644,3,3
0.3739285,0.9797604,0.5129644,3,3
0.3719657,0.9789415,0.5129644,3,3
0.3699484,0.9782898,0.5129644,3,3
0.367918,0.9773005,0.5129644,3,3
0.3657772,0.9767845,0.5129644,3,3
0.3635768,0.976499,0.5129644,3,3
0.3613129,0.9761091,0.5129644,3,3
0.3581828,0.9757253,0.5129644,3,3
0.3560612,0.9754765,0.5129644,3,3
0.3535916,0.9750285,0.5129644,3,3
0.3518608,0.9742953,0.5129644,3,3
0.3494712,0.9732597,0.5129644,3,3
0.3470405,0.9723573,0.5129644,3,3
0.3445531,0.9712269,0.5129644,3,3
0.3419514,0.9703087,0.5129644,3,3
0.3393659,0.9691266,0.5129644,3,3
0.3367395,0.968162,0.5129644,3,3
0.3340786,0.9671972,0.5129644,3,3
0.3313043,0.9663584,0.5129644,3,3
