X,Y,Z,trialNumber,phaseNumber
0.2599326,0.9878798,0.5123643,2,3
0.2598614,0.9883211,0.5123643,2,3
0.2598104,0.9886338,0.5123643,2,3
0.2597671,0.9888976,0.5123643,2,3
0.2597326,0.9891059,0.5123643,2,3
0.2597865,0.9887793,0.5123643,2,3
0.2597922,0.9887445,0.5123643,2,3
0.2597002,0.9893005,0.5123643,2,3
0.2595361,0.9902742,0.5123643,2,3
0.2593869,0.9911395,0.5123643,2,3
0.2593892,0.9911264,0.5123643,2,3
0.259493,0.9905261,0.5123643,2,3
0.2596427,0.9896452,0.5123643,2,3
0.2598084,0.9886458,0.5123643,2,3
0.2599534,0.9877499,0.5123643,2,3
0.2601168,0.9867153,0.5123643,2,3
0.2603086,0.9854624,0.5123643,2,3
0.2605007,0.9841621,0.5123643,2,3
0.2608059,0.9819908,0.5123643,2,3
0.2610788,0.9799194,0.5123643,2,3
0.2613063,0.9780799,0.5123643,2,3
0.2615054,0.9763693,0.5123643,2,3
0.2616828,0.9747488,0.5123643,2,3
0.2618479,0.9731447,0.5123643,2,3
0.2619983,0.9715855,0.5123643,2,3
0.2621354,0.9700637,0.5123643,2,3
0.2622629,0.9685453,0.5123643,2,3
0.2623926,0.9668707,0.5123643,2,3
0.2625197,0.9650644,0.5123643,2,3
0.2626323,0.9632803,0.5123643,2,3
0.2627228,0.9616682,0.5123643,2,3
0.2628003,0.9601114,0.5123643,2,3
0.262861,0.9587278,0.5123643,2,3
0.2629129,0.9573717,0.5123643,2,3
0.2629543,0.956118,0.5123643,2,3
0.2629904,0.9548215,0.5123643,2,3
0.2630183,0.9536016,0.5123643,2,3
0.2630351,0.952693,0.5123643,2,3
0.2630404,0.9523633,0.5123643,2,3
0.2630383,0.9524945,0.5123643,2,3
0.2630333,0.952795,0.5123643,2,3
0.2630259,0.9532106,0.5123643,2,3
0.2630215,0.9534372,0.5123643,2,3
0.2630134,0.9538337,0.5123643,2,3
0.2630104,0.953976,0.5123643,2,3
0.2630061,0.9541681,0.5123643,2,3
0.2629955,0.9546186,0.5123643,2,3
0.2629578,0.9560031,0.5123643,2,3
0.2629133,0.9573597,0.5123643,2,3
0.2629085,0.9574949,0.5123643,2,3
0.2630396,0.9524081,0.5123643,2,3
0.2628085,0.9371841,0.5123643,2,3
0.2614347,0.920131,0.5123643,2,3
0.2604439,0.9125679,0.5123643,2,3
0.2604204,0.9124081,0.5123643,2,3
0.2605641,0.9133968,0.5123643,2,3
0.2605425,0.9132462,0.5123643,2,3
0.2602841,0.9114945,0.5123643,2,3
0.2598063,0.908461,0.5123643,2,3
0.2593103,0.9055426,0.5123643,2,3
0.2588709,0.9031186,0.5123643,2,3
0.2584714,0.9010248,0.5123643,2,3
0.2581342,0.8993295,0.5123643,2,3
0.2577524,0.897481,0.5123643,2,3
0.2574055,0.8958596,0.5123643,2,3
0.2569862,0.8939669,0.5123643,2,3
0.2565656,0.8921354,0.5123643,2,3
0.2561057,0.890202,0.5123643,2,3
0.2557474,0.8887413,0.5123643,2,3
0.2553923,0.8873305,0.5123643,2,3
0.2549897,0.8857716,0.5123643,2,3
0.2545744,0.8842055,0.5123643,2,3
0.2541688,0.8827146,0.5123643,2,3
0.2537828,0.8813286,0.5123643,2,3
0.2535141,0.8803815,0.5123643,2,3
0.2534226,0.8800625,0.5123643,2,3
0.2531361,0.8790733,0.5123643,2,3
