X,Y,Z,trialNumber,phaseNumber
0.1383587,0.9821109,0.5129644,2,3
0.1336761,0.980808,0.5129644,2,3
0.1288288,0.9794934,0.5129644,2,3
0.1238626,0.9778929,0.5129644,2,3
0.1187468,0.9763301,0.5129644,2,3
0.113479,0.97491,0.5129644,2,3
0.1080708,0.9736128,0.5129644,2,3
0.102533,0.9724189,0.5129644,2,3
0.09687662,0.9713021,0.5129644,2,3
0.0911096,0.9702653,0.5129644,2,3
0.08524016,0.9693069,0.5129644,2,3
0.07927677,0.9684188,0.5129644,2,3
0.07323015,0.9675713,0.5129644,2,3
0.06710896,0.9667735,0.5129644,2,3
0.06092054,0.9660592,0.5129644,2,3
0.05467221,0.9654537,0.5129644,2,3
0.04837292,0.9649404,0.5129644,2,3
0.04202983,0.964523,0.5129644,2,3
0.03565061,0.964183,0.5129644,2,3
0.0292418,0.9639186,0.5129644,2,3
0.02281037,0.9637205,0.5129644,2,3
0.01636255,0.9635896,0.5129644,2,3
0.009903073,0.9635165,0.5129644,2,3
0.003433973,0.9634685,0.5129644,2,3
-0.003045201,0.96341,0.5129644,2,3
-0.00953573,0.9633296,0.5129644,2,3
-0.01603955,0.9632201,0.5129644,2,3
-0.02255809,0.9631109,0.5129644,2,3
-0.02909282,0.9629672,0.5129644,2,3
-0.03564516,0.9628423,0.5129644,2,3
-0.04221565,0.9627056,0.5129644,2,3
-0.04880551,0.9625036,0.5129644,2,3
-0.055417,0.9620526,0.5129644,2,3
-0.06205955,0.9614991,0.5129644,2,3
-0.06874394,0.9612014,0.5129644,2,3
-0.07545079,0.9624979,0.5129644,2,3
-0.08180791,0.9675746,0.5129644,2,3
-0.08743806,0.9746788,0.5129644,2,3
-0.09304354,0.979449,0.5129644,2,3
-0.0989266,0.9812009,0.5129644,2,3
-0.1047936,0.9818708,0.5129644,2,3
-0.110446,0.9827455,0.5129644,2,3
-0.1157907,0.9843457,0.5129644,2,3
-0.1207872,0.9867097,0.5129644,2,3
-0.1255118,0.9892439,0.5129644,2,3
-0.1300131,0.991631,0.5129644,2,3
-0.1342876,0.9938596,0.5129644,2,3
-0.1383436,0.9958709,0.5129644,2,3
-0.1421173,0.9979235,0.5129644,2,3
-0.1456355,0.9998623,0.5129644,2,3
-0.1488344,1.001919,0.5129644,2,3
-0.1517361,1.003953,0.5129644,2,3
-0.1543152,1.006023,0.5129644,2,3
-0.1566502,1.007801,0.5129644,2,3
-0.1586929,1.009452,0.5129644,2,3
