X,Y,Z,trialNumber,phaseNumber
-0.07284242,0.9205203,0.586,1,3
-0.07747671,0.9204085,0.586,1,3
-0.08189417,0.9203002,0.586,1,3
-0.08660425,0.9201903,0.586,1,3
-0.09132874,0.920083,0.586,1,3
-0.09548202,0.919974,0.586,1,3
-0.1000192,0.9198586,0.586,1,3
-0.1044502,0.9197778,0.586,1,3
-0.1089977,0.9197064,0.586,1,3
-0.113543,0.9196426,0.586,1,3
-0.118195,0.9195869,0.586,1,3
-0.1224199,0.9195413,0.586,1,3
-0.126812,0.9194975,0.586,1,3
-0.1330879,0.9194537,0.586,1,3
-0.1356559,0.9194309,0.586,1,3
-0.1400264,0.9194248,0.586,1,3
-0.1443601,0.9193776,0.586,1,3
-0.1488766,0.919329,0.586,1,3
-0.1535076,0.9193406,0.586,1,3
-0.1579022,0.9193962,0.586,1,3
-0.1617408,0.9194503,0.586,1,3
-0.1661202,0.9195346,0.586,1,3
-0.1703045,0.9196367,0.586,1,3
-0.1745314,0.9197084,0.586,1,3
-0.1788497,0.9197907,0.586,1,3
-0.1831895,0.9198604,0.586,1,3
-0.1873921,0.9199586,0.586,1,3
-0.1913778,0.9200708,0.586,1,3
-0.1956739,0.9201443,0.586,1,3
-0.1998858,0.9202747,0.586,1,3
-0.2040097,0.9204244,0.586,1,3
-0.2082732,0.9205506,0.586,1,3
-0.2122591,0.9206161,0.586,1,3
-0.2164419,0.9207314,0.586,1,3
-0.2205418,0.9208343,0.586,1,3
-0.224527,0.9209807,0.586,1,3
-0.2285438,0.9211057,0.586,1,3
-0.232429,0.9211587,0.586,1,3
-0.2364086,0.9211763,0.586,1,3
-0.2401263,0.9211487,0.586,1,3
-0.2440469,0.9210953,0.586,1,3
-0.2479479,0.9210619,0.586,1,3
-0.2515771,0.9210985,0.586,1,3
-0.2552108,0.9210831,0.586,1,3
-0.2588592,0.9209781,0.586,1,3
-0.2626328,0.9208537,0.586,1,3
-0.2662272,0.9207587,0.586,1,3
-0.2698723,0.9207137,0.586,1,3
-0.2735662,0.9206557,0.586,1,3
-0.2771711,0.9205383,0.586,1,3
-0.2806459,0.9204338,0.586,1,3
-0.2842058,0.9203004,0.586,1,3
-0.2876595,0.9202206,0.586,1,3
-0.2911142,0.9200993,0.586,1,3
-0.2944521,0.9200475,0.586,1,3
-0.2979874,0.9200397,0.586,1,3
-0.3026435,0.920043,0.586,1,3
-0.3044101,0.9200299,0.586,1,3
-0.3068723,0.9200783,0.586,1,3
-0.3100634,0.9200623,0.586,1,3
-0.3131371,0.9199938,0.586,1,3
-0.3162304,0.9200495,0.586,1,3
-0.319314,0.9201044,0.586,1,3
-0.3222924,0.9202732,0.586,1,3
-0.3252665,0.9203302,0.586,1,3
-0.3282095,0.9204771,0.586,1,3
-0.3311753,0.9207277,0.586,1,3
-0.3339648,0.9209034,0.586,1,3
-0.3367197,0.9210942,0.586,1,3
-0.3394603,0.9213233,0.586,1,3
-0.3422174,0.9215225,0.586,1,3
-0.3448928,0.9215992,0.586,1,3
-0.3476177,0.9217145,0.586,1,3
-0.3501934,0.9218557,0.586,1,3
-0.3526729,0.9220341,0.586,1,3
