X,Y,Z,trialNumber,phaseNumber
0.1395746,0.9113383,0.5732,1,3
0.1395615,0.9110027,0.5732,1,3
0.1395485,0.9106891,0.5732,1,3
0.1395386,0.9104586,0.5732,1,3
0.1395308,0.910282,0.5732,1,3
0.139524,0.9101323,0.5732,1,3
0.1395172,0.9099858,0.5732,1,3
0.139511,0.9098549,0.5732,1,3
0.139504,0.9097084,0.5732,1,3
0.1394951,0.9095267,0.5732,1,3
0.1394871,0.9093671,0.5732,1,3
0.1394783,0.9091953,0.5732,1,3
0.1394726,0.9090857,0.5732,1,3
0.1394644,0.9089307,0.5732,1,3
0.1394544,0.9087459,0.5732,1,3
0.1394492,0.9086514,0.5732,1,3
0.1394493,0.9086534,0.5732,1,3
0.139448,0.9086301,0.5732,1,3
0.1394439,0.9085569,0.5732,1,3
0.1394383,0.9084568,0.5732,1,3
0.1394268,0.9082555,0.5732,1,3
0.1394268,0.9082555,0.5732,1,3
0.1394244,0.9082148,0.5732,1,3
0.1394217,0.9081681,0.5732,1,3
0.1394217,0.9081681,0.5732,1,3
0.1394228,0.908187,0.5732,1,3
0.1394232,0.9081934,0.5732,1,3
0.1394269,0.9082581,0.5732,1,3
0.1394282,0.90828,0.5732,1,3
0.139428,0.9082768,0.5732,1,3
0.1394266,0.9082518,0.5732,1,3
0.1394255,0.9082324,0.5732,1,3
0.1394251,0.9082263,0.5732,1,3
0.1394238,0.9082049,0.5732,1,3
0.1394225,0.9081817,0.5732,1,3
0.1394213,0.9081615,0.5732,1,3
0.1394185,0.9081135,0.5732,1,3
0.1394179,0.908103,0.5732,1,3
0.1394166,0.9080799,0.5732,1,3
0.1394145,0.9080461,0.5732,1,3
0.1394147,0.908048,0.5732,1,3
0.1394145,0.9080455,0.5732,1,3
0.1394142,0.9080398,0.5732,1,3
0.1394131,0.9080209,0.5732,1,3
0.1394113,0.9079909,0.5732,1,3
0.1394134,0.9080267,0.5732,1,3
0.1394128,0.9080169,0.5732,1,3
0.1394089,0.9079504,0.5732,1,3
0.1394054,0.9078929,0.5732,1,3
0.1394026,0.9078456,0.5732,1,3
0.1394006,0.9078132,0.5732,1,3
0.1393995,0.9077954,0.5732,1,3
0.1393996,0.907796,0.5732,1,3
0.1393999,0.9078012,0.5732,1,3
0.139397,0.9077542,0.5732,1,3
0.1393968,0.9077513,0.5732,1,3
0.1393999,0.9078015,0.5732,1,3
0.1394003,0.9078079,0.5732,1,3
0.1394011,0.9078209,0.5732,1,3
0.1394033,0.9078571,0.5732,1,3
0.1394055,0.9078933,0.5732,1,3
0.1394073,0.9079247,0.5732,1,3
0.1394122,0.9080057,0.5732,1,3
0.1394158,0.9080674,0.5732,1,3
0.1394198,0.9081346,0.5732,1,3
0.1394238,0.9082045,0.5732,1,3
0.1394276,0.9082697,0.5732,1,3
0.1394322,0.9083492,0.5732,1,3
0.1394403,0.9084918,0.5732,1,3
